Nome,CNPJ,setor_economico_bovespa,data,ValorMercado,TotEmFiLP,TotEmFiCP,Receita,PtLqCo,PasNoCir,PasCir,LucroLiquido,Imobil,Fornec,CxOper,Estoques,EBIT,DvPgCP,DeprAmor,ClieCP,CtaRecCP,DpInCP,CaixaEEqCx,AtivoTot,AtvCir,ApFiVrJuLP,AplFin,ApFiVrJuCP,AFAvCAmLP,AFAvCAmCP,linha_na,aplfin,caixaeqvcaixa,contasreceber
Gerdau,33611500000119,Materiais básicos,Jun 2007,30781838.1,6710731,1943199,13200970,13964543,8210956,5527390,1345743,12046571,2112989,2232060,4781501,1879334,0,523935,2876255,0,770423,0,27702889,13507105,0,4183181,0,0,0,1,4183181,770423,2876255
Gerdau,33611500000119,Materiais básicos,Set 2007,29856163.17,12141121,4237082,22540691,16503049,15984137,8610381,2573695,15555972,2643520,4395645,5966093,3716460,0,919171,3506459,0,5070869,0,41097567,15417266,0,0,0,0,0,1,0,5070869,3506459
Gerdau,33611500000119,Materiais básicos,Dez 2007,32239044.74,13364279,2539110,30613528,16642078,18248413,6587148,3552751,15827944,2586634,6364315,6056661,4931850,392,1317156,3172316,0,5139373,0,41477639,15312973,0,0,0,0,0,1,0,5139373,3172316
Gerdau,33611500000119,Materiais básicos,Mar 2008,33785560.92,13286887,2142211,8944510,17097049,18344673,6559658,874382,16065331,2768765,1620104,6483776,1562060,70847,422542,3678196,0,4083815,0,42001380,15157720,0,8833,0,0,0,1,8833,4083815,3678196
Gerdau,33611500000119,Materiais básicos,Jun 2008,50983656.08,13339900,3143009,20044438,21070880,18074317,8408684,2737978,16332441,3449245,261144,7489684,3899835,11205,831439,4525362,0,5557427,0,47553881,18282999,0,212505,0,0,0,1,212505,5557427,4525362
Gerdau,33611500000119,Materiais básicos,Set 2008,28612199.46,15767457,3244075,32488191,24242345,20662555,9904228,3705115,17783532,4109299,2603275,10181604,7306906,19886,1265457,5279439,0,5549372,0,54809128,21989937,0,0,0,0,0,1,0,5549372,5279439
Gerdau,33611500000119,Materiais básicos,Dez 2008,19901731.6,19300717,3933119,41907845,25043578,25531499,8475437,3940505,20054747,2855419,3577050,10398263,8127822,7820,1896076,3683933,0,5413246,0,59050514,20775540,0,0,0,0,0,1,0,5413246,3683933
Gerdau,33611500000119,Materiais básicos,Mar 2009,17012558.2,18699915,3449382,6967785,24512737,24642770,6948674,88432,19616103,2166045,1532495,8227759,124588,11560,474386,3433839,0,5753267,0,56104181,18603152,0,0,0,0,0,1,0,5753267,3433839
Gerdau,33611500000119,Materiais básicos,Jun 2009,26837557.44,16094374,2826313,13369300,22323754,20940224,6007673,-177628,17926045,1698353,3506972,6212755,-802653,36888,916863,2969350,0,6199790,0,49271651,16428912,0,0,0,0,0,1,0,6199790,2969350
Gerdau,33611500000119,Materiais básicos,Set 2009,31161106.15,13950853,2126622,20177204,22045620,18558623,5327761,375403,17114144,1623925,5132624,5698547,27885,40818,1318601,2979230,0,5347815,0,45932004,14951525,0,0,0,0,0,1,0,5347815,2979230
Gerdau,33611500000119,Materiais básicos,Dez 2009,37941907.48,13164134,1356781,26540050,22004793,17760002,4818521,1121966,16731101,1705058,6350592,5751593,846887,365811,1745319,2585709,0,4769658,0,44583316,14164686,0,0,0,0,0,1,0,4769658,2585709
Gerdau,33611500000119,Materiais básicos,Mar 2010,37595008.6,13278655,1351920,7107586,22654339,17967334,5013887,504265,16612254,2180287,775260,6220345,941480,121736,459754,3338737,0,4458459,0,45635560,14999325,0,0,0,0,0,1,0,4458459,3338737
Gerdau,33611500000119,Materiais básicos,Jun 2010,30409372.13,13270376,1482827,15403334,23227873,17816769,5283109,1237321,16238916,2315447,1760513,7181048,2189165,16203,931841,3568689,0,4270502,0,46327751,16019780,0,0,0,0,0,1,0,4270502,3568689
Gerdau,33611500000119,Materiais básicos,Set 2010,29568688.6,11824441,2481698,23593365,20276096,16421408,6110813,1773464,15930532,2007761,3255813,7205281,2969850,43052,1416504,3535858,0,1636999,0,42808317,13384354,0,0,0,0,0,1,0,1636999,3535858
Gerdau,33611500000119,Materiais básicos,Dez 2010,31141151.02,12976958,1693037,31393209,20147615,17721745,5021900,2142488,16171560,1783274,4139120,6797785,3644552,90289,1893074,3153027,0,0,1061034,42891260,12945944,26797,0,1115461,0,0,1,1142258,1061034,3153027
Gerdau,33611500000119,Materiais básicos,Mar 2011,28131097.412,12506301,1728521,8363791,20386195,16933771,5611643,390803,16027040,2387699,913161,6614218,654569,0,447564,0,3823810,0,1078466,42931609,13403304,26194,0,1341211,0,0,1,1367405,1078466,3823810
Gerdau,33611500000119,Materiais básicos,Jun 2012,28366241.459,11920981,2970591,19174872,28421862,16673839,8250579,905435,18406219,3527405,1861860,9365626,1355000,0,897043,0,4771009,0,1664071,53346280,18171094,0,0,1500610,0,0,1,1500610,1664071,4771009
Gerdau,33611500000119,Materiais básicos,Set 2012,30864859.986,11875200,3092474,28993964,28886052,16642885,8069589,1294611,19289442,3325649,3171838,9125445,1922754,0,1362084,0,4511921,0,1665561,53598526,17546335,0,0,1333850,0,0,1,1333850,1665561,4511921
Gerdau,33611500000119,Materiais básicos,Dez 2012,29048061.258,12086202,2582353,37981668,28797917,16472059,7823182,1425633,19690181,3059684,4344047,9021542,2348205,47379,1827499,0,3955267,0,1437235,53093158,16410397,0,0,1059605,0,0,1,1059605,1437235,3955267
Gerdau,33611500000119,Materiais básicos,Mar 2013,25529705.883,11610073,3332692,9165558,28475251,15448699,7883030,148192,19622841,3020181,465975,8536526,341037,0,464120,0,4690412,0,1059416,51806980,15909495,0,0,772299,0,0,1,772299,1059416,4690412
Gerdau,33611500000119,Materiais básicos,Jun 2013,20610461.017,13888717,1769839,19048015,30464486,17861063,6730811,538577,20473404,3302716,1372841,8551238,1060506,0,940315,0,4396101,0,1239193,55056360,16807180,0,0,1732644,0,0,1,1732644,1239193,4396101
Gerdau,33611500000119,Materiais básicos,Set 2013,26575823.596,14022158,1769212,29542040,31135737,18123150,6949552,1133637,20806805,3289279,3207739,8196754,1946150,0,1468004,0,4745746,0,1965451,56208439,17399603,0,0,1546514,0,0,1,1546514,1965451,4745746
Gerdau,33611500000119,Materiais básicos,Dez 2013,29396537.143,14868408,1838367,39863037,32020757,18957653,7236630,1583731,21419074,3271419,4098412,8499691,2754423,119455,2029507,0,4370051,0,2099224,58215040,18177222,0,0,2123168,0,0,1,2123168,2099224,4370051
Gerdau,33611500000119,Materiais básicos,Mar 2014,23215331.689,15003582,1755807,10553776,31643311,19006849,6903515,397224,21241969,3183218,166974,8688879,654182,0,541660,0,4806942,0,0,57553675,18202140,0,0,1649039,0,0,1,1649039,0,4806942
Gerdau,33611500000119,Materiais básicos,Jun 2014,20580058.996,15415187,1298542,20996598,31706047,19512802,6674808,753679,21084654,3447821,1281321,9006486,1283747,0,1081899,0,4669931,0,2628061,57893657,18822207,0,0,1334535,0,0,1,1334535,2628061,4669931
Gerdau,33611500000119,Materiais básicos,Set 2014,19083486.834,16515699,1949579,31702543,33208206,20703772,7560429,1005901,21694405,3506687,1952873,9311613,1952555,0,1637322,0,4818527,0,2872095,61472407,20283500,0,0,1798506,0,0,1,1798506,2872095,4818527
Gerdau,33611500000119,Materiais básicos,Dez 2014,15448754.681,17483616,2037869,42546339,33254534,22015000,7772796,1402873,22131789,3236356,2570861,8866888,2898986,119318,2227396,0,4770028,0,3049971,63042330,20682739,0,0,2798834,0,0,1,2798834,3049971,4770028
Gerdau,33611500000119,Materiais básicos,Mar 2015,15839767.576,20916426,2365802,10447376,36439577,26343970,8059842,293062,23771383,3745251,944003,10190200,485240,0,603272,0,5660642,0,3596164,70843389,22907024,0,0,2251062,0,0,1,2251062,3596164,5660642
Gerdau,33611500000119,Materiais básicos,Jun 2015,11853056.509,19981879,2583775,21206767,35461935,25196771,8119741,548690,23443774,3569376,2225833,9532157,1043191,0,1229583,0,5487976,0,3790520,68778447,21896575,0,0,1899070,0,0,1,1899070,3790520,5487976
Gerdau,33611500000119,Materiais básicos,Set 2015,8624401.6075,25450832,2132459,33132112,36012381,32050302,8427000,-1394261,24761216,4129444,5208556,10040178,-230586,0,1900874,0,5962319,0,5190528,76489683,24084165,0,0,1548127,0,0,1,1548127,5190528,5962319
Gerdau,33611500000119,Materiais básicos,Dez 2015,7173878.3103,24073620,2387237,43581241,31970383,30261295,7863031,-4551438,23255730,3629788,7162318,8781113,-3215512,0,2607909,0,5041566,0,5648080,70094709,22177498,0,0,1270760,0,0,1,1270760,5648080,5041566
Gerdau,33611500000119,Materiais básicos,Mar 2016,10030556.022,21220067,2463842,10084511,30286182,27281324,7437304,8695,22322685,3343318,929120,8117680,201026,0,681188,0,4967072,0,4730025,65004810,19868585,0,0,794989,0,0,1,794989,4730025,4967072
Gerdau,33611500000119,Materiais básicos,Jun 2016,9200674.435,18714687,1959362,20333289,27760998,24393054,6079653,81773,20164831,2756793,1472832,6763727,629913,0,1298492,0,4535140,0,3809424,58233705,17297171,0,0,1067515,0,0,1,1067515,3809424,4535140
Gerdau,33611500000119,Materiais básicos,Set 2016,13807297.834,18902557,2195618,29032038,27840946,24703475,6168286,173627,20074552,2557663,1836945,6911010,1223280,0,1864694,0,4536670,0,3948625,58712707,17839249,0,0,1312389,0,0,1,1312389,3948625,4536670
Gerdau,33611500000119,Materiais básicos,Dez 2016,16798047.122,16125013,4458220,37651667,24274653,21738979,8621509,-2890811,19351891,2743818,3516366,6332730,-1636360,0,2535955,0,4245594,0,5063383,54635141,17796740,0,0,1024411,0,0,1,1024411,5063383,4245594
Gerdau,33611500000119,Materiais básicos,Mar 2017,18417990.711,15516145,4184816,8458664,24916345,20006594,8634633,815341,18916066,3154330,36400,6836354,1206805,0,528058,0,4486726,0,4476123,53557572,17760717,0,0,977466,0,0,1,977466,4476123,4486726
Gerdau,33611500000119,Materiais básicos,Jun 2017,17501467.497,15778022,4186259,17624517,25345777,20221191,8608157,890364,18502051,3062395,16784,6995222,1686895,0,1054233,0,4594789,0,4305434,54175125,17895994,0,0,1124769,0,0,1,1124769,4305434,4594789
Gerdau,33611500000119,Materiais básicos,Set 2017,18864188.501,14193388,4480543,27100721,24902616,18441482,9231348,1025138,18097731,3211864,-214163,6811831,2267295,0,1568676,0,4769883,0,3262994,52575446,17476445,0,0,1803822,0,0,1,1803822,3262994,4769883
Gerdau,33611500000119,Materiais básicos,Dez 2017,20011024.068,14505243,2004341,36917619,23893941,18693700,7714120,-359360,16443742,3179954,2076128,6701404,1100072,0,2092551,0,3268157,0,2555338,50301761,17982113,0,0,821518,0,0,1,821518,2555338,3268157
Gerdau,33611500000119,Materiais básicos,Mar 2018,25035321.947,14539668,2179677,10388800,24134531,18666761,8175084,441029,15510247,3496330,-204057,6980484,963521,0,453516,0,3596583,0,2375447,50976376,19557528,0,0,870691,0,0,1,870691,2375447,3596583
Gerdau,33611500000119,Materiais básicos,Jun 2018,21851682.351,15798300,2317053,22424155,25678206,20044071,8740848,1135617,16036880,4204057,249028,8479855,2143693,0,910061,0,4100884,0,2637691,54463125,20653820,0,0,303724,0,0,1,303724,2637691,4100884
Gerdau,33611500000119,Materiais básicos,Set 2018,27063534.716,16015383,2177261,35259776,26762233,20205639,9151102,1920527,15806794,4149641,282388,9124052,3415147,0,1387888,0,4193568,0,2795196,56118974,22169620,0,0,679994,0,0,1,679994,2795196,4193568
Gerdau,33611500000119,Materiais básicos,Dez 2018,23661566.776,13081776,1824938,46159478,25938571,16838205,8504253,2303868,15546481,4119057,1999683,9167689,4047226,0,1891814,0,3201656,0,2890144,51281029,17503082,0,0,459470,0,0,1,459470,2890144,3201656
Gerdau,33611500000119,Materiais básicos,Mar 2019,24004620.379,12054153,2938878,10025661,26446351,16402201,9296751,449003,16391802,4066763,-388447,9377329,990003,0,505799,0,3976755,0,1941764,52145303,17569685,0,0,590403,0,0,1,590403,1941764,3976755
Gerdau,33611500000119,Materiais básicos,Jun 2019,24253094.005,12799975,1873910,20179714,26568445,16841581,7715230,818538,16257694,3832809,229733,9531907,1915140,0,1032637,0,3732421,0,1750857,51125256,16895857,0,0,0,0,0,1,0,1750857,3732421
Gerdau,33611500000119,Materiais básicos,Set 2019,21097906.858,13231594,2262011,30110543,27498320,17327992,8219780,1104167,16554584,3890091,1860166,9005860,2616604,0,1534623,0,3483208,0,2291416,53046092,17503982,0,0,0,0,0,1,0,2291416,3483208
Gerdau,33611500000119,Materiais básicos,Dez 2019,32325937.899,14487641,1562226,39644010,27173127,19405306,7424537,1203736,16678807,3762768,1642792,7659737,3183934,0,2074295,0,2672370,0,2641652,54002970,18235713,0,0,0,0,0,1,0,2641652,2672370
Gerdau,33611500000119,Materiais básicos,Mar 2020,16657566071,16370279,3659155,9227541,29324733,21187313,10136472,216625,18305204,4313883,1161206,9512743,473409,0,556629,0,3359653,0,3815854,60648518,20605966,0,0,0,0,0,1,0,3815854,3359653
Gerdau Met,92690783000109,Materiais básicos,Mar 2007,8868222.2,6887979,1707080,6486987,13617445,8532572,5305783,319155,11717304,2240803,1275130,4557428,924737,9204,261025,2896446,0,661021,0,27455800,13618138,0,4424985,0,0,0,1,4424985,661021,2896446
Gerdau Met,92690783000109,Materiais básicos,Jun 2007,12168042.04,6605530,2009621,13200970,14135694,8194537,5604356,618404,12047788,2113114,2214002,4781501,1859271,0,524007,2916107,0,789419,0,27934587,13637715,0,4063317,0,0,0,1,4063317,789419,2916107
Gerdau Met,92690783000109,Materiais básicos,Set 2007,11282684.23,12037266,4295662,22540691,16661052,15971010,8701461,1205195,15543704,2643650,4348157,5966093,3683303,0,919278,3551915,0,1247970,0,41333523,15552866,0,3720998,0,0,0,1,3720998,1247970,3551915
Gerdau Met,92690783000109,Materiais básicos,Dez 2007,12926841.6,13273193,2614059,30613528,16815154,18255071,6690612,1824599,15829091,2586761,6342544,6056661,4914173,1097,1317298,3226310,0,5067975,0,41760837,15493804,0,0,0,0,0,1,0,5067975,3226310
Gerdau Met,92690783000109,Materiais básicos,Mar 2008,13381234.63,13194623,2222595,8944510,17278524,18349384,6679888,391007,16066444,2768874,1606146,6483776,1534121,68311,422577,3751170,0,3981582,0,42307796,15346845,0,8833,0,0,0,1,8833,3981582,3751170
Gerdau Met,92690783000109,Materiais básicos,Jun 2008,21065238.5,14629810,3300344,20044438,20211042,20041165,8576798,1254789,16333519,3449381,12009,7489684,3802470,11390,831509,4614259,0,5523740,0,48829005,18520522,0,0,0,0,0,1,0,5523740,4614259
Gerdau Met,92690783000109,Materiais básicos,Set 2008,11960697.6,17087538,3392786,32488191,23380140,22674213,10071831,1659024,17784573,4109407,2464705,10181604,7201206,18266,1265562,5379367,0,5444875,0,56126184,22176091,0,0,0,0,0,1,0,5444875,5379367
Gerdau Met,92690783000109,Materiais básicos,Dez 2008,7890854.56,20370942,3954713,41907845,24377920,27265392,8513607,1814337,20053348,2855562,3470425,10398263,8064268,7585,1896215,3713885,0,5307860,0,60156919,20828173,0,0,0,0,0,1,0,5307860,3713885
Gerdau Met,92690783000109,Materiais básicos,Mar 2009,6400661,19809017,3351599,6967785,23776318,26436343,6857414,3104,19617097,2166160,1803138,8227759,128957,12793,474416,3435461,0,5644655,0,57070075,18533197,0,0,0,0,0,1,0,5644655,3435461
Gerdau Met,92690783000109,Materiais básicos,Jun 2009,9687549,17194127,2843872,13369300,21604842,22740019,6018169,-155671,17927018,1698482,3698741,6212755,-806450,25544,916915,2961468,0,6216129,0,50363030,16469212,0,0,0,0,0,1,0,6216129,2961468
Gerdau Met,92690783000109,Materiais básicos,Set 2009,11468343.23,15081350,2143407,20177204,21290587,20402350,5336600,70657,17115095,1624017,5411863,5698547,18401,28577,1318674,2965371,0,5365778,0,47029537,14984972,0,0,0,0,0,1,0,5365778,2965371
Gerdau Met,92690783000109,Materiais básicos,Dez 2009,13515205.68,14274469,1368434,26540050,21332454,19596749,4770530,373833,16732030,1705154,6645366,5751593,803656,279807,1745414,2585707,0,4783816,0,45699733,14210771,0,0,0,0,0,1,0,4783816,2585707
Gerdau Met,92690783000109,Materiais básicos,Mar 2010,13920814.5,14412290,1360789,7107586,21930923,19843777,4951546,186210,16613162,2180336,764114,6220345,922406,48173,459775,3338734,0,4461482,0,46726246,15009512,0,0,0,0,0,1,0,4461482,3338734
Gerdau Met,92690783000109,Materiais básicos,Jun 2010,11120245.3,14392036,1488826,15403334,22448284,19698093,5294153,500822,16239802,2315513,1785596,7181048,2167432,16626,931884,3570056,0,4274185,0,47440530,16036946,0,0,0,0,0,1,0,4274185,3570056
Gerdau Met,92690783000109,Materiais básicos,Set 2010,10729180,12971177,2482977,23593365,19462637,18345551,6111718,719940,15931397,2007798,3282204,7205281,2939765,39201,1416568,3534881,0,1641456,0,43919906,13400641,0,0,0,0,0,1,0,1641456,3534881
Gerdau Met,92690783000109,Materiais básicos,Dez 2010,10451782.4,14279761,1683865,31393209,18289929,19815138,5011638,895684,16172403,1783390,4117285,6797785,3605125,84323,1893159,3153025,0,0,1062247,43116705,12972141,26797,0,1120363,0,0,1,1147160,1062247,3153025
Gerdau Met,92690783000109,Materiais básicos,Mar 2011,9465596.4926,13803177,1742920,8363791,18498921,19039043,5628033,152388,16027862,2387751,914716,6614218,651347,0,447585,0,3827263,0,1079377,43165997,13428925,26194,0,1346614,0,0,1,1372808,1079377,3827263
Gerdau Met,92690783000109,Materiais básicos,Jun 2012,8468379.5764,11907496,4276945,19174872,26443755,17589195,9563453,300415,18406941,3527407,1793575,9365626,1342185,0,897083,0,4773468,0,1664368,53596403,18184722,0,0,1500610,0,0,1,1500610,1664368,4773468
Gerdau Met,92690783000109,Materiais básicos,Set 2012,9262846.2164,11857580,4420817,28993964,26877139,17581186,9407845,428061,19290144,3325656,3110200,9125445,1903732,0,1362144,0,4514258,0,1665883,53866170,17562250,0,0,1333850,0,0,1,1333850,1665883,4514258
Gerdau Met,92690783000109,Materiais básicos,Dez 2012,8639642.3193,12073867,3888232,37981668,26818352,17422276,9129488,456731,19690863,3059814,4272973,9021542,2320455,39700,1827579,0,3957604,0,1437724,53370116,16427655,0,0,1059605,0,0,1,1059605,1437724,3957604
Gerdau Met,92690783000109,Materiais básicos,Mar 2013,7395421.9641,11600194,4656967,9165558,26458842,16405295,9215253,34125,19611902,3020757,398407,8536526,327508,0,464123,0,4692749,0,1060159,52079390,15930023,0,0,772299,0,0,1,772299,1060159,4692749
Gerdau Met,92690783000109,Materiais básicos,Jun 2013,6011537.9359,15119771,1826638,19048015,28476076,20054752,6795523,185417,20462462,3302741,1345514,8551238,1048175,0,940322,0,4398438,0,1239632,55326351,16823749,0,0,1732644,0,0,1,1732644,1239632,4398438
Gerdau Met,92690783000109,Materiais básicos,Set 2013,8013660.9176,15260197,1844539,29542040,29095828,20367817,7035824,374359,20795860,3289286,3166499,8196754,1922615,0,1468014,0,4748081,0,1965852,56499469,17415130,0,0,1546514,0,0,1,1546514,1965852,4748081
Gerdau Met,92690783000109,Materiais básicos,Dez 2013,8900653.9658,16107308,1901679,39863037,30169539,21028769,7305656,505124,21419743,3271449,3955631,8499691,2717511,102790,2029519,0,4372389,0,2099638,58503964,18208340,0,0,2123168,0,0,1,2123168,2099638,4372389
Gerdau Met,92690783000109,Materiais básicos,Mar 2014,6605173.3551,16243295,1802609,10553776,29771726,21099003,6957216,144351,21242636,3184041,198884,8688879,649168,0,541663,0,4809279,0,0,57827945,18215635,0,0,1649039,0,0,1,1649039,0,4809279
Gerdau Met,92690783000109,Materiais básicos,Jun 2014,5962935.0199,16558905,1395425,20996598,29787244,20618388,7778004,242469,21085318,3447856,1322184,9006486,1270119,0,1081905,0,4672263,0,2628213,58183636,18836356,0,0,1334535,0,0,1,1334535,2628213,4672263
Gerdau Met,92690783000109,Materiais básicos,Set 2014,5358676.0998,17660422,2083632,31702543,31265254,21817511,8729627,308374,21695066,3506696,2012224,9311613,1933647,0,1637330,0,4820860,0,2906695,61812392,20329598,0,0,1798506,0,0,1,1798506,2906695,4820860
Gerdau Met,92690783000109,Materiais básicos,Dez 2014,4225141.0054,18649526,2843706,42546339,31240657,23447277,8565490,202145,22132447,3236362,2545147,8866888,2869985,0,2227406,0,4772366,0,3111608,63253424,20793486,0,0,2828064,0,0,1,2828064,3111608,4772366
Gerdau Met,92690783000109,Materiais básicos,Mar 2015,4045260.229,22083895,3428967,10447376,34312804,27544804,9147175,38261,23772039,3745969,659832,10190200,480846,0,603275,0,5664309,0,3596384,71004783,22969474,0,0,2281185,0,0,1,2281185,3596384,5664309
Gerdau Met,92690783000109,Materiais básicos,Jun 2015,2427902.4401,21049961,3608763,21206767,33294202,26478015,9153499,69710,23444426,3569390,1991585,9532157,1030027,0,1229589,0,5491263,0,3790669,68925716,21944298,0,0,1930179,0,0,1,1930179,3790669,5491263
